Full Drug Name,Drug,Public/Private,Unit/MPR,MSH,Country,Year,Month,Price
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Moldova,2011,September,0.032
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Moldova,2011,September,0.03
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Moldova,2011,September,0.041
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Moldova,2011,September,0.039
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Moldova,2011,September,0.022
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Moldova,2011,September,0.026
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Moldova,2011,September,0.099
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Moldova,2011,September,0.097
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Moldova,2011,September,0.019
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Moldova,2011,September,0.018
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Moldova,2011,September,0.367
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Moldova,2011,September,0.477
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2011,Mongolia,2012,October,3.37
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2011,Mongolia,2012,October,1.8
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2011,Mongolia,2012,October,7.03
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2011,Mongolia,2012,October,5.62
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2011,Mongolia,2012,October,2.97
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2011,Mongolia,2012,October,1.88
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2011,Mongolia,2012,October,5.44
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2011,Mongolia,2012,October,0.74
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2011,Mongolia,2012,October,4.7
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2011,Mongolia,2012,October,2.07
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2011,Mongolia,2012,October,6.44
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2011,Mongolia,2012,October,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2011,Mongolia,2012,October,9.41
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2011,Mongolia,2012,October,6.14
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2011,Mongolia,2012,October,8.53
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2011,Mongolia,2012,October,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2011,Mongolia,2012,October,5.06
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2011,Mongolia,2012,October,2.41
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2011,Mongolia,2012,October,3.69
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2011,Mongolia,2012,October,1.84
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2011,Mongolia,2012,October,7.23
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2011,Mongolia,2012,October,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Mongolia,2012,October,0.108
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Mongolia,2012,October,0.057
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Mongolia,2012,October,0.072
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Mongolia,2012,October,0.057
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Mongolia,2012,October,0.043
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Mongolia,2012,October,0.027
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Mongolia,2012,October,3.583
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Mongolia,2012,October,0.487
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Mongolia,2012,October,0.154
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Mongolia,2012,October,0.068
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Mongolia,2012,October,0.033
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Mongolia,2012,October,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Mongolia,2012,October,0.053
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Mongolia,2012,October,0.034
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Mongolia,2012,October,0.036
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Mongolia,2012,October,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Mongolia,2012,October,0.129
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Mongolia,2012,October,0.062
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Mongolia,2012,October,0.04
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Mongolia,2012,October,0.02
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Mongolia,2012,October,0.43
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Mongolia,2012,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,Morocco,2004,April,9.62
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,Morocco,2004,April,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2003,Morocco,2004,April,8.77
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2003,Morocco,2004,April,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,Morocco,2004,April,13.12
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,Morocco,2004,April,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,Morocco,2004,April,7.13
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,Morocco,2004,April,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,Morocco,2004,April,82.76
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,Morocco,2004,April,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,Morocco,2004,April,5.77
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,Morocco,2004,April,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,Morocco,2004,April,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,Morocco,2004,April,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,Morocco,2004,April,16.66
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,Morocco,2004,April,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,Morocco,2004,April,2.82
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,Morocco,2004,April,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,Morocco,2004,April,2.92
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,Morocco,2004,April,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Morocco,2004,April,0.073
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Morocco,2004,April,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Morocco,2004,April,0.327
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Morocco,2004,April,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Morocco,2004,April,0.346
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Morocco,2004,April,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Morocco,2004,April,18.23
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Morocco,2004,April,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Morocco,2004,April,2.632
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Morocco,2004,April,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Morocco,2004,April,0.021
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Morocco,2004,April,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Morocco,2004,April,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Morocco,2004,April,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Morocco,2004,April,0.068
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Morocco,2004,April,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Morocco,2004,April,0.553
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Morocco,2004,April,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Morocco,2004,April,0.028
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Morocco,2004,April,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2007,Nicaragua,2008,October,11.24
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2007,Nicaragua,2008,October,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2007,Nicaragua,2008,October,2.18
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2007,Nicaragua,2008,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2007,Nicaragua,2008,October,3.96
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2007,Nicaragua,2008,October,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2007,Nicaragua,2008,October,4.04
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2007,Nicaragua,2008,October,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2007,Nicaragua,2008,October,3.58
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2007,Nicaragua,2008,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2007,Nicaragua,2008,October,7.96
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2007,Nicaragua,2008,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2007,Nicaragua,2008,October,4.17
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2007,Nicaragua,2008,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2007,Nicaragua,2008,October,9.99
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2007,Nicaragua,2008,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2007,Nicaragua,2008,October,11.33
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2007,Nicaragua,2008,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2007,Nicaragua,2008,October,10.39
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2007,Nicaragua,2008,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2007,Nicaragua,2008,October,6.3
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2007,Nicaragua,2008,October,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2007,Nicaragua,2008,October,3.15
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2007,Nicaragua,2008,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2007,Nicaragua,2008,October,2.99
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2007,Nicaragua,2008,October,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2007,Nicaragua,2008,October,14.71
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2007,Nicaragua,2008,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Nicaragua,2008,October,0.076
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Nicaragua,2008,October,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Nicaragua,2008,October,0.102
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Nicaragua,2008,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Nicaragua,2008,October,0.064
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Nicaragua,2008,October,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Nicaragua,2008,October,0.076
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Nicaragua,2008,October,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Nicaragua,2008,October,3.236
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Nicaragua,2008,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Nicaragua,2008,October,0.255
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Nicaragua,2008,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Nicaragua,2008,October,0.017
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Nicaragua,2008,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Nicaragua,2008,October,0.051
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Nicaragua,2008,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Nicaragua,2008,October,0.051
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Nicaragua,2008,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Nicaragua,2008,October,0.04
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Nicaragua,2008,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Nicaragua,2008,October,0.268
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Nicaragua,2008,October,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,Nicaragua,2008,October,0.012
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,Nicaragua,2008,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Nicaragua,2008,October,0.027
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Nicaragua,2008,October,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Nicaragua,2008,October,0.599
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Nicaragua,2008,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,Nigeria,2004,September,4.45
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,Nigeria,2004,September,2.97
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2003,Nigeria,2004,September,2.02
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2003,Nigeria,2004,September,2.02
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,Nigeria,2004,September,7.07
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,Nigeria,2004,September,8.08
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,Nigeria,2004,September,3.05
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,Nigeria,2004,September,1.99
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,Nigeria,2004,September,3.82
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,Nigeria,2004,September,3.5
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,Nigeria,2004,September,9.46
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,Nigeria,2004,September,11.35
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,Nigeria,2004,September,3.34
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,Nigeria,2004,September,2.51
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,Nigeria,2004,September,5.37
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,Nigeria,2004,September,3.22
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,Nigeria,2004,September,18.34
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,Nigeria,2004,September,18.34
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,Nigeria,2004,September,3.01
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,Nigeria,2004,September,1.92
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,Nigeria,2004,September,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,Nigeria,2004,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Nigeria,2004,September,0.034
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Nigeria,2004,September,0.023
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Nigeria,2004,September,0.075
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Nigeria,2004,September,0.075
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Nigeria,2004,September,0.066
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Nigeria,2004,September,0.075
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Nigeria,2004,September,0.081
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Nigeria,2004,September,0.053
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Nigeria,2004,September,9.769
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Nigeria,2004,September,8.951
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Nigeria,2004,September,0.301
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Nigeria,2004,September,0.361
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Nigeria,2004,September,0.012
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Nigeria,2004,September,0.009
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Nigeria,2004,September,0.019
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Nigeria,2004,September,0.011
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Nigeria,2004,September,0.075
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Nigeria,2004,September,0.075
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Nigeria,2004,September,0.59
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Nigeria,2004,September,0.377
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Nigeria,2004,September,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Nigeria,2004,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2006,Oman,2007,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2006,Oman,2007,October,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2006,Oman,2007,October,5.54
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2006,Oman,2007,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2006,Oman,2007,October,12.44
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2006,Oman,2007,October,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2006,Oman,2007,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2006,Oman,2007,October,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2006,Oman,2007,October,10.05
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2006,Oman,2007,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2006,Oman,2007,October,12.71
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2006,Oman,2007,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2006,Oman,2007,October,14.11
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2006,Oman,2007,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2006,Oman,2007,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2006,Oman,2007,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2006,Oman,2007,October,19.27
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2006,Oman,2007,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2006,Oman,2007,October,35.96
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2006,Oman,2007,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2006,Oman,2007,October,12.64
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2006,Oman,2007,October,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2006,Oman,2007,October,3.06
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2006,Oman,2007,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2006,Oman,2007,October,1.81
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2006,Oman,2007,October,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2006,Oman,2007,October,18.43
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2006,Oman,2007,October,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Oman,2007,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Oman,2007,October,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Oman,2007,October,0.155
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Oman,2007,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Oman,2007,October,0.133
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Oman,2007,October,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Oman,2007,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Oman,2007,October,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Oman,2007,October,11.63
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Oman,2007,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Oman,2007,October,0.388
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Oman,2007,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Oman,2007,October,0.052
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Oman,2007,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Oman,2007,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Oman,2007,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Oman,2007,October,0.11
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Oman,2007,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Oman,2007,October,0.13
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Oman,2007,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Oman,2007,October,0.923
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Oman,2007,October,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,Oman,2007,October,0.012
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,Oman,2007,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Oman,2007,October,0.015
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Oman,2007,October,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Oman,2007,October,1.008
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Oman,2007,October,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,Pakistan,2004,July,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,Pakistan,2004,July,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,Pakistan,2004,July,4.06
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,Pakistan,2004,July,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,Pakistan,2004,July,2.76
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,Pakistan,2004,July,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,Pakistan,2004,July,0.97
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,Pakistan,2004,July,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,Pakistan,2004,July,7.02
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,Pakistan,2004,July,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,Pakistan,2004,July,1.15
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,Pakistan,2004,July,free
